Instance,Income
137817,52720.265249200005
137818,26529.074051999996
137819,26485.78259148
137820,47149.3783651
137821,113354.57257789993
137822,77931.34323600003
137823,205983.0355474
137824,18924.967079309998
137825,91326.70901079997
137826,125210.62848489996
137827,88628.76994829999
137828,18814.49403439
137829,240556.34141780005
137830,48464.72564020001
137831,473693.4732669998
137832,78618.9316459
137833,57813.21359760003
137834,74931.32667170001
137835,52716.7035132
137836,81774.1263327
137837,33556.24750790001
137838,225323.73744839992
137839,178648.95282369995
137840,211329.06715999998
137841,50062.27547909999
137842,83899.95456362002
137843,353596.26894000015
137844,25125.590419699998
137845,17239.04175201
137846,33433.73948359999
137847,19293.86997330001
137848,66300.51793799998
137849,89892.31312050004
137850,44046.93251119999
137851,89526.49053430003
137852,139920.5604625
137853,158347.42884509993
137854,55162.964684100036
137855,165139.68611480008
137856,109983.5902506
137857,469212.91096299986
137858,105319.91408950002
137859,14519.234164720008
137860,58730.37792990003
137861,61177.607986499985
137862,137893.93367800006
137863,106101.84821560001
137864,207345.18360409996
137865,10985.62776267
137866,64006.14029624001
137867,127425.13210709998
137868,40539.63365410001
137869,95569.70826650009
137870,102112.02585750002
137871,81025.37658630002
137872,19240.034939700003
137873,208394.90869930002
137874,13584.301053149997
137875,139899.1171601
137876,47221.521405999985
137877,67094.31801239999
137878,41138.86440169998
137879,27065.19462914
137880,56287.592042600016
137881,270559.9050060001
137882,22116.01584919001
137883,177069.06348480008
137884,763616.6160000003
137885,8425.241582285
137886,22639.32009323
137887,99443.41909320005
137888,130824.41028330004
137889,199027.05437640005
137890,11968.221144440002
137891,101015.36133679994
137892,113052.22793020001
137893,110529.06210820003
137894,36335.389093099984
137895,219897.6363778999
137896,52350.0230408
137897,106888.72637430001
137898,105355.4673071
137899,131981.65604880004
137900,25218.675992980014
137901,53042.121011409996
137902,69603.9974769
137903,53925.29807576999
137904,62365.17862219998
137905,75564.14248679997
137906,115211.91119459998
137907,89682.77449130002
137908,53776.17002700001
137909,18087.30729468001
137910,132425.690163
137911,65996.7361673
137912,68691.06941320002
137913,116499.69391775996
137914,9392.817999871993
137915,69908.64234929997
137916,43610.015464200005
137917,254613.61011800007
137918,221788.40580459993
137919,74719.08037456
137920,143160.67986889996
137921,56000.626387600016
137922,46021.71069029999
137923,24052.92430520001
137924,66259.5674917
137925,161580.37020939996
137926,167391.12525410007
137927,77039.40912033997
137928,37796.23758379998
137929,107418.27561760003
137930,24138.068501480004
137931,35569.812592699986
137932,138736.01325519997
137933,43429.66464186999
137934,81879.23910110003
137935,72057.02730690001
137936,15866.882473814998
137937,93934.46942569995
137938,85029.99501429997
137939,85921.07971979998
137940,49264.174944800005
137941,35289.32143821
137942,121482.3387432
137943,91831.78305169995
137944,89841.85773010002
137945,422111.1407444999
137946,28992.6446643
137947,56805.083812699995
137948,384910.292654
137949,38114.42762350001
137950,48717.41868980002
137951,492408.2546749998
137952,100636.85112832997
137953,94603.50503039999
137954,61142.155554527984
137955,869208.576175
137956,84634.24677550003
137957,92961.11229339996
137958,188269.3899696001
137959,254125.83994999997
137960,60007.95550819999
137961,210779.76126459995
137962,68663.10861040001
137963,154548.85758900002
137964,93250.15926110004
137965,37366.99870730001
137966,130388.84796080002
137967,18609.52287815999
137968,83962.9259644
137969,591833.386927
137970,183216.36756630012
137971,123943.20691040001
137972,38163.938657599996
137973,316461.8369370001
137974,115734.51563410004
137975,19066.653166609998
137976,73287.60342523005
137977,47548.786128999986
137978,132757.5007476
137979,74027.8011115
137980,89154.44199829997
137981,133398.27852039997
137982,114013.50330209997
137983,141853.28554120005
137984,11544.243182252994
137985,242622.45083989998
137986,287566.53641299997
137987,152176.97522460003
137988,22594.160822999995
137989,64611.91450199997
137990,54918.60700878002
137991,55311.341167399994
137992,61534.45960329999
137993,13004.408434043999
137994,39713.35616960002
137995,43781.31146581003
137996,27979.495726899997
137997,123263.51007119997
137998,66290.65275580001
137999,26912.66729750501
138000,32847.35355960001
138001,42693.34659790001
138002,35515.94420769999
138003,87476.88075419998
138004,310735.54484620015
138005,178466.06691770005
138006,46033.27305062002
138007,135348.4807655
138008,27662.61868032
138009,72164.01187220002
138010,54377.80459069996
138011,66280.92010340003
138012,34211.49009109999
138013,68678.29050245004
138014,59436.87952469998
138015,21527.119550330015
138016,156814.929772
138017,442938.5704730002
138018,79003.67383389994
138019,46624.26956699999
138020,100622.51640063005
138021,84095.09236780004
138022,50476.27197880002
138023,807084.8008099997
138024,155318.36638939995
138025,129424.694953
138026,22617.580332839992
138027,326084.7778439999
138028,46354.64552939998
138029,52822.19710100002
138030,319131.1332975
138031,4651.532541102802
138032,55497.7140639
138033,97948.25447029999
138034,16669.334915159998
138035,37998.56860879999
138036,51451.7339686
138037,79934.61068479998
138038,9705.554314419998
138039,31797.4958065
138040,203529.40181699995
138041,14689.968350801004
138042,79770.20831960002
138043,85484.62106930003
138044,41643.55835260001
138045,45732.89964180001
138046,20513.791349510007
138047,94512.44258393001
138048,132088.74208129998
138049,2833.703189553999
138050,212838.7724678
138051,147849.1743226
138052,123437.88313400005
138053,137812.80916729997
138054,2557.7230826211007
138055,306303.4293619999
138056,152783.15279860006
138057,181348.00003430003
138058,24300.618311000006
138059,96898.27904780002
138060,18719.540768900002
138061,13760.489560989998
138062,38021.7019566
138063,33750.57980449998
138064,146036.2886929
138065,28475.01870359999
138066,20614.372872000004
138067,64733.55341260002
138068,23127.857013639998
138069,138357.3421758
138070,24513.14975089999
138071,95586.60890919996
138072,53684.92795890001
138073,47438.8385269
138074,34833.17105129999
138075,50129.230059400004
138076,7324.901743275102
138077,20683.30308926
138078,68400.6857475
138079,24553.018159100004
138080,9542.436069436004
138081,142891.6875622
138082,187202.5482988
138083,46050.8148753
138084,86198.47122519997
138085,51464.47998159999
138086,331668.47731970006
138087,76789.02718609996
138088,49770.36441479998
138089,74742.10561360001
138090,135926.99353910002
138091,55074.31967720001
138092,54192.722864500014
138093,106109.25449379995
138094,289821.60366130003
138095,56637.9645516
138096,18135.664454699996
138097,62668.47184649998
138098,30393.977264699995
138099,77746.48674609998
138100,255929.17736800018
138101,4802.6534135010015
138102,224297.6137092001
138103,129824.94522989992
138104,132441.49912049997
138105,4711.860174854998
138106,233442.7124645
138107,126802.84449870001
138108,152984.11242490006
138109,8114.072343684002
138110,120894.02204360002
138111,55434.36285009999
138112,373040.9093260001
138113,16012.011096029997
138114,79689.20092189999
138115,50554.6394558
138116,73714.04631919997
138117,47770.65618730002
138118,216213.0938529999
138119,43076.03810790001
138120,129188.26105633
138121,270288.16049710003
138122,88254.09748809002
138123,179554.07126530004
138124,52654.72083399997
138125,179144.94941550004
138126,175941.64673660003
138127,45290.991373000004
138128,63788.0411443
138129,19576.2738771
138130,212857.49121799995
138131,292563.1318647998
138132,390498.927113
138133,139613.38471520002
138134,89071.5041812
138135,134734.2224122
138136,47578.2332772
138137,18881.057753490004
138138,10849.499460269997
138139,572224.5480060002
138140,99319.39310830002
138141,32879.14244640001
138142,49634.6690775
138143,17714.579741399997
138144,73258.084854
138145,31587.067544999998
138146,290820.10550299997
138147,235555.6017839999
138148,58573.94808199997
138149,55233.5891646
138150,491060.673739
138151,45267.625287599985
138152,132756.78391650005
138153,173096.2946767999
138154,29946.922512700003
138155,35283.8225856
138156,8198.232355948
138157,5096.7607544263
138158,257418.79239599995
138159,493196.83179200016
138160,65070.14428910001
138161,120274.89814929999
138162,88523.43048029997
138163,39433.62342969
138164,81400.88406479999
138165,251344.9500200001
138166,60257.17552460001
138167,43693.42222180001
138168,50890.82794539997
138169,153761.17662659998
138170,117274.76547749998
138171,25253.202498300016
138172,20235.003909300005
138173,31120.490240799998
138174,137561.04147500003
138175,20212.957438290003
138176,13074.268257979993
138177,159341.15235649998
138178,46020.54850330001
138179,127998.69690640006
138180,55344.559340299995
138181,116484.54472149997
138182,43609.785977199994
138183,124828.83011169994
138184,343852.0205610001
138185,36657.832418699996
138186,263871.3746340002
138187,28052.423075800012
138188,256268.608951
138189,411202.3998730001
138190,56125.630232499985
138191,363622.02243499993
138192,73281.16001089998
138193,67396.23527330002
138194,80681.29048349996
138195,23315.12340860001
138196,29047.791775100017
138197,56862.65042619999
138198,156039.98085050005
138199,66108.4004576
138200,43559.1766512
138201,141284.60454589996
138202,111802.69384039998
138203,36099.24946480001
138204,18837.197693300004
138205,64001.25652019998
138206,439180.9969759999
138207,528538.4687650001
138208,87811.6270607
138209,47077.44794200001
138210,65551.57998379998
138211,209508.22997489996
138212,92139.47701990005
138213,294710.97895699984
138214,55567.31435690002
138215,61661.401145100026
138216,427648.32625299983
138217,60324.12810839999
138218,299677.14772509993
138219,54314.81746899998
138220,210783.35668230004
138221,38029.863021
138222,64069.7680301
138223,249228.68063059993
138224,10307.2170958
138225,42287.44550159999
138226,171710.43347389996
138227,84997.2596771
138228,52302.395245399995
138229,426080.736924
138230,44956.46215180001
138231,11061.785523306004
138232,167419.87184190014
138233,86865.46552480003
138234,496503.05865499994
138235,53793.5443954
138236,233470.0956064002
138237,64674.2990284
138238,68832.7681633
138239,24764.489386400004
138240,222630.7887564
138241,138989.1697888001
138242,38987.74606419999
138243,4621.957338987
138244,115436.22976867003
138245,89074.22871909998
138246,39130.80467159999
138247,202370.27376739995
138248,56923.36224989999
138249,28529.846985700013
138250,202813.450779
138251,113509.57271649997
138252,119687.40284180004
138253,45486.479773700004
138254,26981.689966979997
138255,152367.28464729994
138256,38185.968556899985
138257,52282.87458959996
138258,8210.757409162003
138259,118024.9494028
138260,58695.06845820001
138261,274057.0144270001
138262,144639.62705879996
138263,27803.76693119999
138264,24059.330863100015
138265,50868.243172500006
138266,64593.336218059994
138267,43335.705253489985
138268,53886.150590899975
138269,41928.23194369999
138270,171603.86098010003
138271,29574.09337530001
138272,77339.962641
138273,69227.17448550001
138274,41309.951938400016
138275,39347.28459869999
138276,142649.51584900002
138277,445212.3407689999
138278,98970.58927110006
138279,95552.34132759996
138280,86076.30133059999
138281,311546.34322940017
138282,105312.39514090001
138283,36837.17510550001
138284,88977.2239635
138285,203229.59528119996
138286,92548.06713950001
138287,222996.57544609997
138288,54113.42017129997
138289,153581.67971949998
138290,85632.498135
138291,45179.194935529995
138292,17298.1153918403
138293,156637.47942770008
138294,205977.08547510006
138295,99822.83538286995
138296,67183.44567709998
138297,169432.9384718
138298,26201.215523799998
138299,103467.11871410004
138300,209125.51754910007
138301,468433.8895320001
138302,119415.11419079998
138303,74047.29716140001
138304,79819.09603299994
138305,52763.36514300001
138306,43921.2387507
138307,310972.10537600005
138308,47764.8412262
138309,202014.37839339997
138310,79207.2094934
138311,154597.49753700008
138312,203892.62410019993
138313,488117.3192799997
138314,30535.7590134
138315,426517.83851499966
138316,194733.47621760014
138317,79768.58198239999
138318,159998.38251569998
138319,54236.81088540001
138320,81499.02658249998
138321,135917.8218278
138322,25081.35302794002
138323,165007.30173859996
138324,31601.02437090001
138325,12348.908823300002
138326,79854.79848319996
138327,28021.8768674
138328,24959.11512833999
138329,615133.3333960002
138330,132423.99865789997
138331,372575.1839910001
138332,48488.25112743997
138333,30079.4022878
138334,46429.644292599995
138335,96442.99818199995
138336,238702.83944840007
138337,51230.93753889998
138338,238980.4204734
138339,95944.92028439997
138340,87531.86421089999
138341,38038.421647700015
138342,344403.1141550001
138343,31758.178972759993
138344,120423.00481020001
138345,35233.205456699994
138346,35334.23182360001
138347,120744.2738135
138348,51286.131408600006
138349,27318.118625329997
138350,87473.29864790002
138351,281839.8660863001
138352,31759.434370900002
138353,62893.300483400024
138354,52007.72475400004
138355,332873.0055010999
138356,37786.149321500016
138357,15912.850440799999
138358,29183.336528700016
138359,55001.666037300005
138360,107802.93574019996
138361,42697.1490118
138362,385626.216271
138363,74050.73298973995
138364,99187.91436435998
138365,209346.22276200005
138366,35107.47113910002
138367,74890.8590835
138368,60464.85058950001
138369,234109.03961639997
138370,51488.20031340002
138371,202600.76587890007
138372,54166.7044069
138373,35494.6744347
138374,139621.4854035
138375,7469.156270651996
138376,108829.53606495998
138377,250330.69124319998
138378,5145.115543345
138379,155739.02931659998
138380,24371.73218867001
138381,775931.9744850002
138382,60621.26910009999
138383,153716.7044099
138384,57671.07265680002
138385,150686.81781160002
138386,68578.29300559996
138387,85467.85911930005
138388,6778.054356744001
138389,67859.90693739997
138390,122475.99069049997
138391,225021.46496890005
138392,86115.9916233
138393,33770.621196550004
138394,29407.000772210016
138395,285208.37447399995
138396,36746.25819570002
138397,39359.709156300014
138398,29972.350827400005
138399,63235.281301399984
138400,66776.90546130002
138401,228801.77729330008
138402,47381.20097294001
138403,143504.47896139996
138404,130112.31491269992
138405,932871.675181
138406,93459.5056398
138407,166104.8632641
138408,55058.57665169999
138409,220394.44546899988
138410,42668.55027669998
138411,81457.6507274
138412,68051.09125970001
138413,58826.780634799994
138414,352276.9946427
138415,137104.0648236
138416,48087.00657160002
138417,122567.79607219993
138418,36933.0358362
138419,55436.89190670001
138420,29894.87498289999
138421,40132.05682409999
138422,31262.485201400003
138423,416539.4884050999
138424,23785.6140767
138425,15040.812103380007
138426,101040.21979429998
138427,73667.4503935
138428,54454.44006959998
138429,109066.19671380002
138430,27458.532644799998
138431,49594.40509980003
138432,112486.51363120002
138433,71088.20440660004
138434,7437.392970589996
138435,93582.12790210004
138436,43147.008412400006
138437,32600.094140200006
138438,114629.61290609995
138439,116861.55005700006
138440,510914.46701799997
138441,630323.4212280001
138442,64850.69007079996
138443,43455.75539359998
138444,239982.0199596
138445,58268.17850370003
138446,118503.65031730002
138447,129854.88612049985
138448,235052.82321859998
138449,251230.873308
138450,328203.5982040001
138451,72649.62714920001
138452,169586.47755470005
138453,54013.484531099995
138454,201663.55989979993
138455,28748.864984500007
138456,76121.08842878001
138457,33668.89199459999
138458,450010.54666400014
138459,303175.201878
138460,177457.86000349998
138461,122904.9312790001
138462,79430.91931620002
138463,193012.26171010002
138464,61617.865037200005
138465,71611.33112819998
138466,304469.2437049999
138467,150393.9950853
138468,93243.83309600007
138469,42818.438166899985
138470,182092.14247110003
138471,53506.26146559997
138472,14353.516303960007
138473,63273.611318899995
138474,187134.97612530005
138475,182204.42981640005
138476,79865.79455479998
138477,36516.15268360001
138478,62864.3600126
138479,26704.093959700003
138480,20449.086989449996
138481,150903.99170410004
138482,60260.39677630001
138483,92441.78306290001
138484,267095.40362299996
138485,238384.02876739998
138486,37227.475455659995
138487,39048.00517450001
138488,270175.9619960001
138489,58215.728303299984
138490,245864.45125070013
138491,13868.09640946
138492,115278.00152710002
138493,149540.1533680999
138494,100482.99616329996
138495,16066.84819364
138496,103588.12628820002
138497,105293.21711750001
138498,187641.0481404
138499,114852.43310150005
138500,143408.88433319997
138501,92349.19499329999
138502,259116.97955699998
138503,54150.026248300026
138504,59650.68583370001
138505,15347.967207740005
138506,101581.89981290001
138507,35304.677620400005
138508,20966.547624729985
138509,524492.6338920001
138510,49881.765415600006
138511,147148.17092859995
138512,266375.55749399995
138513,334936.4502040001
138514,198185.7268838
138515,45387.43566529998
138516,153535.54588910003
138517,41158.46132258003
138518,25447.854337200002
138519,47331.72110370001
138520,260430.37456000008
138521,22325.899302300015
138522,18434.664115702
138523,89420.7728049
138524,79494.81626419998
138525,71003.16308429999
138526,150087.81651610005
138527,28085.095454600007
138528,173528.89061129995
138529,144816.62975019997
138530,32366.364666299993
138531,50028.91841219998
138532,72057.8783257
138533,17134.972952059998
138534,41226.1116964
138535,77923.9030239
138536,37343.0906562
138537,81383.6215986
138538,118930.08192020001
138539,86970.50123729996
138540,11585.69957067
138541,112903.46282690001
138542,331488.27310600004
138543,216853.38562930006
138544,43834.532166199984
138545,72772.35441510001
138546,39109.72746696
138547,144547.91539769998
138548,40926.94342699999
138549,88496.55699749998
138550,40773.64997280001
138551,88228.8094505
138552,55797.3198548
138553,125487.14959590002
138554,124698.50038090009
138555,138455.82828060002
138556,120602.2814784
138557,35192.94255690999
138558,29503.322951600003
138559,7050.330264601
138560,60602.500341499996
138561,232187.210397
138562,51299.443459099995
138563,86371.23232139999
138564,40014.386610999994
138565,306684.62616600003
138566,89548.02902329998
138567,518693.4566529998
138568,60929.187375199974
138569,672511.3195720001
138570,107128.41306809995
138571,79436.64546609997
138572,219605.7179089
138573,115253.45851242993
138574,69358.90404020002
138575,7886.904125939999
138576,291921.4616820002
138577,11399.686816940004
138578,22532.285118660002
138579,25579.2749387
138580,9356.808335880007
138581,26068.2948817
138582,403444.34400800004
138583,38061.46687549998
138584,26672.099691190007
138585,14437.368813550002
138586,110084.19090659992
138587,29321.652133609983
138588,154499.15731070001
138589,106115.77409089997
138590,301653.9427269999
138591,13631.138490695008
138592,46249.870666200004
138593,29637.076494799992
138594,25915.635106310005
138595,10915.125610016003
138596,98049.70667479998
138597,51683.21833970002
138598,31477.019028289997
138599,48168.24360869999
138600,180907.8150385
138601,65715.82712280002
138602,203617.3664101
138603,145207.04071729994
138604,107786.15905470004
138605,67896.48666309999
138606,78682.17551550001
138607,70326.75249460002
138608,92586.21723600003
138609,17961.238620410008
138610,65664.10349859997
138611,171572.29332220007
138612,82305.10990009998
138613,63216.124367399985
138614,110558.313338
138615,119349.68954539999
138616,111894.66105479997
138617,93862.27139789997
138618,54321.756782500015
138619,221244.3723175
138620,79294.21342810003
138621,55377.44021679999
138622,381113.5065589999
138623,77391.6499164
138624,90041.05300220002
138625,144805.29553196003
138626,137096.48934380006
138627,169125.26796989993
138628,41467.13104060002
138629,225725.54418600007
138630,97728.31865070008
138631,472626.97630500013
138632,29487.534497779994
138633,272269.824449
138634,110386.17178479006
138635,257457.3728636
138636,88116.92225753999
138637,284170.67015
138638,5028.1353058038
138639,27901.13740733
138640,14854.013305780001
138641,170003.5340114
138642,41246.90278599999
138643,105704.36938620007
138644,218012.4548475
138645,88242.04908519998
138646,267266.41465950006
138647,92342.50900230005
138648,235512.6423579999
138649,29681.14656209999
138650,39743.08231249998
138651,270856.20003
138652,331214.86219299986
138653,17552.086009420003
138654,26656.551992700002
138655,50518.827533500014
138656,28248.23427390001
138657,63545.5777948
138658,98270.82153316998
138659,265498.251652
138660,44183.790079959996
138661,236659.23459030007
138662,50607.29328920003
138663,33495.7324664
138664,19135.765398120006
138665,134881.1329239
138666,215964.86258640004
138667,285068.99542140006
138668,6101.2527651253
138669,31859.100514699992
138670,88216.8851269
138671,44141.5048907
138672,42319.88944110002
138673,144941.4496134
138674,33992.086628599995
138675,47179.8803053
138676,66691.16079190002
138677,190890.55106240016
138678,39357.5974811
138679,223937.16232369997
138680,35137.750644200016
138681,557452.8499690001
138682,89137.61164209996
138683,24827.50338534001
138684,294358.56890339986
138685,150065.74991279998
138686,119727.71870123001
138687,12828.888720074996
138688,67527.49252649998
138689,92100.8166468
138690,325457.2961099999
138691,26487.254113400002
138692,33737.06260669999
138693,275930.08361300017
138694,226598.668135
138695,170929.64144190005
138696,440964.5043369999
138697,59642.38059050001
138698,201145.1202888
138699,28951.204926100007
138700,9042.632112329004
138701,50704.4793616
138702,257303.183459
138703,98051.26187506
138704,442191.2412150003
138705,62884.78308530003
138706,179508.22058470003
138707,150459.69560819998
138708,48285.961316100016
138709,148203.20210910004
138710,95665.10744390002
138711,80593.94558678001
138712,64356.72489787996
138713,43798.96289030001
138714,110329.4491359
138715,234163.9224112001
138716,13437.157582389997
138717,26461.704956499994
138718,242986.16877399996
138719,172075.9319932
138720,261840.81513440015
138721,20086.485164300007
138722,21820.1878341
138723,58062.33933149997
138724,129221.08665030001
138725,36599.04950800002
138726,45638.42307280001
138727,58178.29887729996
138728,94208.69479010001
138729,33316.034371960006
138730,61635.43917709999
138731,46922.524421500006
138732,139285.4079441
138733,64143.12686930002
138734,14641.55237251
138735,60377.92561293001
138736,20714.58768185
138737,5143.1828162130005
138738,39937.84402379998
138739,43782.627049399984
138740,309545.095625
138741,137251.80243199997
138742,788026.6536870004
138743,370224.279228
138744,445133.78961000015
138745,9298.316610747008
138746,124395.99257239999
138747,76145.10160729998
138748,85943.48825489994
138749,56456.192937
138750,330147.23038180015
138751,32181.441843200006
138752,291688.9859353
138753,163326.3138566
138754,51465.11999549999
138755,13243.974153350002
138756,53981.79192510001
138757,7422.733569773001
138758,38113.3041772
138759,328380.0904581
138760,263739.8333895
138761,139286.9890043
138762,135219.10747819996
138763,253667.20405430003
138764,70175.3262173
138765,189164.8800693999
138766,67441.89470399998
138767,96167.58722359996
138768,9318.816056889002
138769,28310.28844754001
138770,107054.17825580003
138771,44054.67163989999
138772,8158.842437094001
138773,63200.87039520001
138774,197243.09333510004
138775,23204.572147299998
138776,142356.04458369996
138777,13878.312027060001
138778,241179.42097819984
138779,29118.07060820001
138780,346834.37465300004
138781,54609.47502500001
138782,437600.8876430001
138783,16173.227005623705
138784,7682.98249544
138785,29139.1587507
138786,100676.52018589996
138787,60497.546945400005
138788,107365.16824479999
138789,180198.53051239997
138790,57520.78924209999
138791,177726.26147710002
138792,516636.4963989998
138793,4986.6910853750005
138794,110307.41365319998
138795,53736.1795437
138796,42501.731547800024
138797,6338.567385382997
138798,91956.22178986999
138799,25543.74256610001
138800,508002.42572489986
138801,65804.11868219999
138802,18626.56809702999
138803,37702.379534300024
138804,75056.49051119998
138805,525883.208895
138806,18424.735334670007
138807,52577.70885900001
138808,70779.17927989997
138809,21368.36358709999
138810,68210.15027220002
138811,9734.473911561996
138812,52117.82325010004
138813,80859.43568066995
138814,125255.21432279995
138815,190454.23101440008
138816,136075.21524649995
138817,31894.36259620001
138818,54550.72166823
138819,94213.62419529998
138820,44961.57815200003
138821,29090.760049100005
138822,41542.230841669996
138823,129958.01823289998
138824,224728.70700339996
138825,102795.63518109998
138826,321720.39839700016
138827,168617.46075730002
138828,99736.63281980004
138829,98242.8844231
138830,28806.5339821
138831,279696.96660899994
138832,104990.33005230002
138833,15106.234421140005
138834,395457.72660000005
138835,13652.762683079987
138836,81862.07419010001
138837,332511.573567
138838,66816.4354065
138839,86937.18237653002
138840,78351.13754739997
138841,107255.68468119997
138842,572448.8097369998
138843,72886.14096750003
138844,194868.56573480004
138845,20512.109407999997
138846,10503.36083508
138847,154629.39040960008
138848,277296.991018
138849,45140.11541860001
138850,26459.850068500004
138851,170523.70803780004
138852,25605.996006790014
138853,132619.8233665
138854,47768.373941400016
138855,106493.76232480005
138856,9472.553545409995
138857,242811.72054939994
138858,126349.66300800003
138859,87938.65468580005
138860,276748.6133074
138861,29932.85417950002
138862,12921.821595839996
138863,72093.92347500002
138864,92848.15160320008
138865,27601.950840800004
138866,58918.70036720003
138867,135793.09435940004
138868,63587.51084049997
138869,452248.72774199984
138870,229887.1089505999
138871,58811.35523749998
138872,154007.64323800005
138873,65053.07099380001
138874,17846.701564210005
138875,141168.43585900002
138876,130101.87350550006
138877,27633.912086599994
138878,45366.45135330002
138879,25234.1151626
138880,67243.44460690004
138881,29771.147206480022
138882,55691.980505399995
138883,112187.9754153
138884,510508.76665699965
138885,105880.23777440004
138886,368071.71684899996
138887,10921.085441890003
138888,35017.385590600024
138889,657635.0045469999
138890,66587.3308769
138891,39147.79300910001
138892,70957.17364729999
138893,20906.724411779993
138894,62444.18063362
138895,180306.33014150008
138896,17657.93003381
138897,62058.810864499974
138898,7444.444038278002
138899,16613.059646280002
138900,147808.82214540002
138901,95243.29942170001
138902,74997.76958130002
138903,37630.22836548101
138904,60701.25686420004
138905,12340.877445880007
138906,27235.4323715
138907,314458.8448450002
138908,151679.77858230006
138909,111074.3440087
138910,116919.91927959996
138911,307768.9658831001
138912,239821.36895139999
138913,179641.67964840002
138914,34400.26836039998
138915,19314.038979530007
138916,9488.381944910001
138917,118834.58966770001
138918,68363.17555110002
138919,6276.854016004998
138920,20143.16547329999
138921,42497.13098069999
138922,64449.48093219996
138923,64524.80366650001
138924,331331.18153500004
138925,330273.222717
138926,529449.930571
138927,158686.13092979998
138928,93353.31208539999
138929,59024.599696399986
138930,57103.41242739998
138931,182958.57527249993
138932,180844.5781817
138933,15210.7690357
138934,74551.35969170001
138935,34181.816879000005
138936,321120.6475048
138937,29616.991661249995
138938,31760.839980200006
138939,19437.2766692
138940,36569.03207730001
138941,54338.89953859999
138942,169825.0787125001
138943,124158.59395369998
138944,8035.327281677002
138945,334416.2755980001
138946,33745.96085935999
138947,8375.867099967996
138948,35879.605526900006
138949,71762.8336466
138950,221378.93394390005
138951,14099.43963566
138952,91924.81542419997
138953,18285.757446249994
138954,45097.59798499999
138955,14107.118078769994
138956,197639.5075151
138957,50075.459327499986
138958,80013.56915139998
138959,12900.83656716
138960,66838.1645846
138961,107027.65634903996
138962,50126.02358069995
138963,50441.42719189999
138964,76245.49386880003
138965,78240.08619590002
138966,367225.2401032999
138967,364380.1165889999
138968,49632.4258469
138969,51516.39072769999
138970,29897.200164299997
138971,143698.8664512999
138972,51721.84097479999
138973,174516.31659459998
138974,10501.203494789996
138975,321964.6714008
138976,73792.19373829999
138977,99109.78071250004
138978,165602.46226570004
138979,42852.52535
138980,155169.29102650002
138981,13675.36183347
138982,111671.80514479996
138983,65689.8031852
138984,24186.8093527
138985,30482.467618599985
138986,6743.840596809997
138987,141885.5958137
138988,144951.21827580003
138989,148632.54191920004
138990,103326.65941439997
138991,21144.20197004
138992,100935.74588599999
138993,81026.2694294
138994,13452.058800242008
138995,37123.208852000025
138996,48485.38658170003
138997,57663.06994449997
138998,58520.215374410014
138999,183149.36098239993
139000,76723.20988159998
139001,36549.819660599984
139002,47203.54852480002
139003,119649.66284429994
139004,143663.48457163002
139005,97141.14390069999
139006,242718.7865102
139007,113798.36786300002
139008,35778.934363800014
139009,60304.03811589999
139010,16487.404413920005
139011,120689.54146699999
139012,77006.56661020003
139013,245140.26738699994
139014,44643.934541300005
139015,15657.484387160004
139016,350347.49051700026
139017,19867.751035769994
139018,16884.421316869993
139019,288376.6774539999
139020,55933.78771349995
139021,106939.66868589999
139022,550742.9822630002
139023,521725.52578099986
139024,15410.515520360002
139025,28006.8207082
139026,59840.872101600005
139027,8636.850697928003
139028,297357.9908700002
139029,5402.54996240706
139030,36731.11337020001
139031,60483.08081279998
139032,25492.42454152
139033,526311.8013630003
139034,491003.0514160001
139035,165366.03973669998
139036,132978.32050390003
139037,279409.48724700004
139038,48142.5904821
139039,26122.889079399993
139040,100944.35038160002
139041,106874.3060051
139042,93752.97841806996
139043,58370.07170630001
139044,21169.91840936
139045,39488.116495199996
139046,263561.5673787
139047,64713.20741680002
139048,101935.91192800002
139049,80444.21841310001
139050,46416.231378700024
139051,70550.7060614
139052,47082.08998009998
139053,360096.653125
139054,15610.00244535
139055,216144.88657879992
139056,255508.23227910005
139057,51197.44106880002
139058,85126.23311640004
139059,171723.48176340002
139060,86359.48751329997
139061,109367.28025099996
139062,51163.196804099985
139063,60130.97442799997
139064,130945.8944854
139065,70653.33766749997
139066,12359.73940514
139067,240557.28873980005
139068,209739.85258090016
139069,34865.416259599995
139070,4791.586116711999
139071,444880.8477210001
139072,33818.3742257
139073,85211.8563244
139074,250018.9544675
139075,26923.641400839988
139076,28116.046883200008
139077,275142.037979
139078,43309.74513119999
139079,165455.97785310002
139080,169712.5949918999
139081,173258.47875100005
139082,122033.18889629998
139083,19062.883090150008
139084,337052.03063400014
139085,120527.61789519999
139086,70948.74802529997
139087,192077.72451260005
139088,108370.5829582
139089,62091.1200064
139090,32959.80142270002
139091,152622.30779959995
139092,59389.153473999984
139093,82852.66746630002
139094,33093.27867010001
139095,20314.72507173
139096,178614.217431
139097,70310.63820270002
139098,31313.294981599975
139099,53430.71630049999
139100,641789.7407339999
139101,257315.5113874999
139102,27242.4120746
139103,77003.64439509997
139104,48954.64043489998
139105,98443.23064289996
139106,19949.854562099998
139107,144272.72863899992
139108,77653.6349957
139109,13927.52836532999
139110,54325.23691460001
139111,48469.145914
139112,75200.84412780002
139113,80077.95145596997
